timestamp,District_heat_temperature,Domestic_water_network_1_temperature,Radiator_network_1_temperature,Radiator_network_1_primary_valve,Ventilation_network_1_temperature,Ventilation_network_1_primary_valve,Floor_network_1_temperature,Floor_network_1_primary_valve,control_on,control_off,Energy_consumption,Inside_temperature,CO2_concentration,avg_pressure_difference,Outside_temperature_average,Outside_humidity,Solar_irradiance,Radiator_network_1_temperature_setpoint
2021-12-04 16:00:00+00:00,94.3567395,58.02474578,56.4271382,46.1391017,58.42187744,23.42904037,35.25623649,0,57.06709287,56.12203061,19,21.2325,1032.29,-1,-14.3,81,-1.9,57.06709287
2021-12-04 17:00:00+00:00,94.37496911,57.93271618,56.42746176,57.9954214,58.55877954,26.44014527,35.17622992,0,57.24193454,56.33869229,18,21.165,1040.136667,-1,-14.6,81,-1.9,57.24193454
2021-12-04 18:00:00+00:00,94.65078825,57.92569381,56.60672562,41.17064042,58.79832759,25.45520922,35.24123266,0,57.40844582,56.54702128,19,21.2125,1012.45,-1,-14.9,82,-1.7,57.40844582
2021-12-04 19:00:00+00:00,95.03286121,57.9083349,56.91836819,46.66346998,58.96775467,23.40065148,35.27526164,0,57.51699341,56.69701675,19,21.2,1013.28,-1,-15.2,82,-1.8,57.51699341
2021-12-04 20:00:00+00:00,94.81731722,58.00824275,56.38632126,48.11727766,59.12605471,24.88154561,35.24170803,0,57.65034201,56.88034479,18,21.155,995.05,-1,-15.4,83,-1.7,57.65034201
2021-12-04 21:00:00+00:00,94.73282173,57.96693002,57.33619349,39.95288218,59.48135657,25.39744021,35.19132581,0,57.85033886,57.16217701,20,21.205,970.22,-1.166666667,-15.8,84,-1.7,57.85033886
2021-12-04 22:00:00+00:00,94.99294069,57.94049913,57.67182426,56.32206396,60.26178744,25.30896842,35.25883657,0,58.06699996,57.41216933,19,21.1325,962.2233333,-1,-16.3,84,-1.6,58.06699996
2021-12-04 23:00:00+00:00,94.99196442,57.8761346,57.14864742,43.34727891,60.20183944,25.12856123,35.31649992,0,58.20834933,57.62349739,19,21.1525,929.94,-1.166666667,-17.3,87,-1.4,58.20834933
2021-12-05 00:00:00+00:00,95.50777474,57.84137024,58.32030982,46.20123268,60.787675,24.43086428,35.31747214,0,58.35055477,57.79548996,20,21.205,932.75,-1.166666667,-16.8,85,-1.7,58.35055477
2021-12-05 01:00:00+00:00,95.58386783,57.85833313,57.94017279,61.32872862,61.25269631,23.63592734,35.34088228,0,58.57486363,58.09016043,18,21.0725,918.84,-1,-17.7,85,-1.8,58.57486363
2021-12-05 02:00:00+00:00,95.50040322,57.90833567,57.85852032,43.61253966,61.13606227,25.45843975,35.27497624,0,58.5502146,58.04333199,24,21.195,893.9166667,-1.303333333,-17.4,85,-1.8,58.5502146
2021-12-05 03:00:00+00:00,95.69061418,57.95880288,58.53263085,59.99725104,61.08801239,27.49604374,35.33317859,0,58.60841906,58.155312,25,21.1475,894.9566667,-1.333333333,-17.1,84,-1.9,58.60841906
2021-12-05 04:00:00+00:00,95.28452765,58.0573013,57.91895844,48.00358829,61.46045022,26.98491697,35.28364301,0,58.78356412,58.39015702,22,21.06,868.6166667,-1.333333333,-17.5,83,-1.9,58.78356412
2021-12-05 05:00:00+00:00,95.56607254,57.97602681,59.07021153,51.590342,61.83122343,25.56108414,35.3758717,0,58.86674168,58.52197009,22,21.1975,864.32,-1.166666667,-18.2,84,-1.9,58.86674168
2021-12-05 06:00:00+00:00,95.64152873,58.00775196,58.54328749,55.2116759,61.92382075,28.49904362,35.33245932,0,58.91674242,58.59999847,20,21.0625,859.14,-1.333333333,-18.8,84,-1.9,58.91674242
2021-12-05 07:00:00+00:00,95.29106786,57.87556917,58.13537325,51.37635963,61.43327462,26.46227741,35.34108387,0,58.95000076,58.60833203,22,21.0875,844.3033333,-1.166666667,-21.1,83,0.6,58.95000076
2021-12-05 08:00:00+00:00,95.47891725,57.98376456,58.65954911,47.87189298,61.93596269,25.76136091,35.38391442,0,58.83289846,58.42956054,20,21.17,837.97,-1.333333333,-19,84,33.5,58.83289846
2021-12-05 09:00:00+00:00,96.80631962,57.90747267,58.18796009,64.10885146,60.58164334,69.51126127,35.37514434,0,58.58268753,58.09927758,20,20.7025,682.1966667,-1.916666667,-18.1,83,78.5,58.58268753
2021-12-05 10:00:00+00:00,96.50847649,57.98376261,57.10183755,51.86767319,60.42401733,72.34147354,35.34999921,0,58.16631075,57.53261799,20,20.5875,672.3366667,-1.833333333,-16.9,82,100.5,58.16631075
2021-12-05 11:00:00+00:00,95.72274945,57.98290657,57.70355574,51.71686203,60.44985102,30.60361079,35.24096029,0,57.99166895,57.29319337,35,20.8075,812.2666667,-1.196666667,-15.6,80,92.6,57.99166895
2021-12-05 12:00:00+00:00,95.14250229,58.00028367,57.02388842,62.45490618,60.00601668,27.45762932,35.26735076,0,58.02541317,57.37721376,35,20.875,932.3966667,-1.333333333,-15.8,81,57.6,58.02541317
2021-12-05 13:00:00+00:00,95.09112739,57.98319968,57.88777238,49.77947027,60.76105896,26.91731081,35.3244623,0,58.30866759,57.79540482,22,21.0025,968.15,-1.333333333,-16.3,82,13.5,58.30866759
2021-12-05 14:00:00+00:00,95.15846802,58.00805462,58.2864108,62.88442729,61.44641258,28.73728314,35.27594016,0,58.60865602,58.16732986,21,20.9625,984.77,-1.196666667,-17.4,84,-1.9,58.60865602
2021-12-05 15:00:00+00:00,95.04166461,58.00876443,58.1817247,48.34265895,61.65631166,28.58381318,35.44864695,0,58.82512902,58.47346434,19,20.945,960.3166667,-1.166666667,-18.5,82,-2.2,58.82512902
2021-12-05 16:00:00+00:00,95.0250231,57.8665175,58.93453835,55.11098553,61.45746636,27.84989485,35.45093842,0,58.92538782,58.56525101,22,21.0125,965.92,-1.303333333,-18.6,84,-2,58.92538782
2021-12-05 17:00:00+00:00,95.11663894,57.85821052,59.04185854,56.57320451,62.79379141,27.74435472,35.42475458,0,59.19224656,58.91049336,20,20.93,956.3066667,-1.166666667,-19.6,84,-2.1,59.19224656
2021-12-05 18:00:00+00:00,95.14205781,57.81666691,58.80753377,59.05009038,63.02122211,28.7018363,35.35000115,0,59.4581661,59.31357757,21,20.9,941.7266667,-1.333333333,-20.2,83,-1.9,59.4581661
2021-12-05 19:00:00+00:00,95.03333055,57.86666791,59.60211903,54.86473988,63.19394779,29.02657643,35.40012116,0,59.61696336,59.54381148,22,20.99,932.48,-1.166666667,-21.5,84,-1.8,59.61696336
2021-12-05 20:00:00+00:00,95.37511895,57.87500397,60.09821443,58.7671198,63.47802589,28.37260925,35.38333358,0,59.808392,59.74166771,21,20.955,926.0066667,-1.333333333,-22,84,-1.7,59.808392
2021-12-05 21:00:00+00:00,95.28317371,58.02538652,59.04149309,53.22587696,63.36586977,28.3881593,35.4246863,0,59.64971842,59.47965818,21,20.94,908.9233333,-1.333333333,-22.4,82,-1.9,59.64971842
2021-12-05 22:00:00+00:00,95.56677927,57.94973489,59.98118917,52.21404486,63.25050844,28.06437949,35.42493876,0,59.55833251,59.41666828,22,21.015,909.4666667,-1.333333333,,,-1.9,59.55833251
2021-12-05 23:00:00+00:00,95.59177167,58.03360044,58.89181356,57.15400261,62.59551693,26.16612244,35.40021507,0,59.32463012,59.06457177,21,20.9125,878.84,-1.333333333,-22.6,82,-1.9,59.32463012
2021-12-06 00:00:00+00:00,95.66734544,57.94114071,58.47731094,51.99620127,62.43904014,27.70148478,35.34156105,0,59.26695455,59.04687474,25,20.9125,867.04,-1.333333333,-21.2,83,-1.8,59.26695455
2021-12-06 01:00:00+00:00,95.91610134,57.85859642,59.49179776,51.55959157,62.55189115,27.69121141,35.42563094,0,59.43325588,59.21823411,25,21.0275,868.29,-1.333333333,-21.4,83,-1.8,59.43325588
2021-12-06 02:00:00+00:00,95.90010217,57.86656711,59.27329541,61.89617028,62.3641417,29.2335753,35.51640461,0,59.35810375,59.10156686,24,20.9775,858.5066667,-1.306666667,-20.8,82,-1.7,59.35810375
2021-12-06 03:00:00+00:00,96.08862933,58.03369424,58.26733611,54.88645274,61.9140757,26.80428616,35.26646747,0,59.0241551,58.65588182,23,20.985,848.0466667,-1.193333333,-20.9,82,-1.3,59.0241551
2021-12-06 04:00:00+00:00,96.20824056,57.89974157,57.54883105,56.23305809,60.3778495,26.81492968,35.3580759,0,58.19098746,57.54218225,22,21.0375,852.2633333,-1.333333333,-20.5,84,-1.6,58.19098746
2021-12-06 05:00:00+00:00,96.04106052,57.97326426,56.73195717,60.46904435,58.74972285,26.39583616,35.10884407,0,57.46619114,56.55425088,20,20.9725,855.43,-1.306666667,-17.3,85,-1.3,57.46619114
2021-12-06 06:00:00+00:00,95.38380693,57.9180641,55.48331773,50.24462243,57.92697522,25.68594466,35.29141219,0,56.95797443,55.88445866,21,20.995,849.42,-1.026666667,-15.7,86,-1.5,56.95797443
2021-12-06 07:00:00+00:00,95.29098291,58.08283245,56.04544561,47.34049247,57.01059904,27.68141732,35.06640384,0,56.65773409,55.4964041,21,21.0725,848.8666667,-1.14,-14.5,86,0.1,56.65773409
2021-12-06 08:00:00+00:00,95.93394717,58.05817295,54.67789041,59.58536757,48.9311288,91.79308842,35.10834013,0,56.09148489,54.71421644,18,20.605,636.7833333,-1.303333333,-13.6,87,11.8,56.09148489
2021-12-06 09:00:00+00:00,95.50781742,57.95049776,54.24727252,42.47868039,55.36927542,61.67858436,35.03358132,0,55.69123782,54.17273222,20,20.65,605.41,-1.47,-14.2,87,29.3,55.69123782
2021-12-06 10:00:00+00:00,95.39974578,58.05043102,53.7918411,48.96950607,54.74804301,40.59286092,35.05807954,0,55.28383869,53.68025478,39,20.875,675.3933333,-1.363333333,-12.7,88,72.7,55.28383869
2021-12-06 11:00:00+00:00,94.58299603,57.95000014,53.51944624,47.07270599,54.87862553,18.23243924,34.88324959,0,55.51666667,53.98491597,30,20.9675,816.86,-1.166666667,-11.8,89,104.8,55.51666667
2021-12-06 12:00:00+00:00,94.55825138,57.90008427,54.49183509,49.66801253,55.3950039,21.57624255,35.02508068,0,55.78399907,54.40416685,24,21.09,954.3866667,-1.333333333,-11.5,87,69.6,55.78399907
2021-12-06 13:00:00+00:00,94.60032829,57.89107763,54.92207405,62.8053341,56.6628962,20.57020167,35.2003376,0,56.37486633,55.17699671,17,21.0275,1015.663333,-1.333333333,-14.1,88,15.7,56.37486633
2021-12-06 14:00:00+00:00,94.46642108,58.05009126,55.48558201,41.3990911,56.81943531,18.35034479,35.17500017,0,56.45016407,55.25674638,17,21.15,1032.823333,-1.333333333,-13.8,87,-1.5,56.45016407
2021-12-06 15:00:00+00:00,94.61633776,57.97558122,55.75928398,57.69939303,57.31572176,21.66549589,35.12474865,0,56.57487388,55.41666815,17,21.0975,1040.046667,-1.333333333,-12.9,84,-2,56.57487388
2021-12-06 16:00:00+00:00,94.06675704,58.09176087,54.81046251,45.69982568,57.10059083,21.75716657,35.07507837,0,56.54999924,55.40000153,16,21.04,1035.133333,-1.333333333,-15.1,85,-1,56.54999924
2021-12-06 17:00:00+00:00,93.99127802,57.95858353,55.51526987,49.14679886,56.65673138,14.4975491,35.2334109,0,56.4080146,55.20635513,19,21.2125,1042.866667,-1.333333333,-13.4,88,-1.2,56.4080146
2021-12-06 18:00:00+00:00,93.80848669,57.90816281,54.89077585,45.44681331,56.44965829,17.38968844,35.09959669,0,56.17484686,54.88810327,15,21.115,1031.153333,-1.333333333,-12.4,85,-1.2,56.17484686
2021-12-06 19:00:00+00:00,93.6831801,57.96733511,54.62848769,38.26701536,55.95635751,19.84214836,35.00875235,0,55.95009727,54.60159057,17,21.1875,1024.126667,-1.333333333,-12.2,87,-1.8,55.95009727
2021-12-06 20:00:00+00:00,93.79985348,57.94114849,55.17023937,42.50374466,56.3198469,13.12343111,35.27490267,0,56.12522415,54.90196616,17,21.2675,1026.04,-1.333333333,-12.1,87,-2,56.12522415
2021-12-06 21:00:00+00:00,93.77497514,57.92467958,54.64342005,49.76605268,56.07595708,15.83183101,35.0248529,0,56.20821066,54.90992765,16,21.12,999.06,-1.333333333,-14.4,87,-1.8,56.20821066
2021-12-06 22:00:00+00:00,92.75781733,57.94159558,54.69780183,35.00360657,56.56167389,19.56297971,34.99975597,0,56.14159552,54.84326163,16,21.2275,993.66,-1.333333333,-15.6,87,-1.6,56.14159552
2021-12-06 23:00:00+00:00,92.62440561,57.91684275,55.64298664,49.94068439,56.96619951,18.04696655,35.15063072,0,56.49250118,55.38924027,17,21.255,993.5233333,-1.333333333,-16.6,87,-1.8,56.49250118
2021-12-07 00:00:00+00:00,92.45055465,57.95006982,55.54271981,45.10689432,58.33049682,19.38127661,35.18295411,0,57.05846866,56.1051349,16,21.165,958.29,-1.333333333,-18.2,85,-1.6,57.05846866
2021-12-07 01:00:00+00:00,92.54184,57.96648988,56.85858719,41.52693662,58.98207082,22.33502214,35.13289496,0,57.45839239,56.66367169,17,21.2875,949.37,-1.333333333,-19.1,85,-1.7,57.45839239
2021-12-07 02:00:00+00:00,92.81662451,57.92500048,56.41457334,51.26855826,58.30967195,16.52625342,35.2418191,0,57.08249418,56.09253454,16,21.23,944.6466667,-1.36,-19.9,84,-1.9,57.08249418
2021-12-07 03:00:00+00:00,93.99271032,58.00145426,55.23463076,55.36517964,49.06848253,92.81494068,35.03453779,0,56.69243397,55.6202608,18,20.7525,703.4766667,-1.363333333,-16.7,87,-1.7,56.69243397
2021-12-07 04:00:00+00:00,94.6332238,57.94549778,56.25817363,68.25252248,46.13942428,100,35.32348902,0,57.10000503,56.17019167,22,20.445,586.17,-1.47,-18.1,84,-1.8,57.10000503
2021-12-07 05:00:00+00:00,94.60065956,58.88148373,56.12198279,65.62677117,44.64332445,100,35.22583937,0,57.40015748,56.59870688,41,20.125,782.2333333,-1.723333333,-19.2,84,-1.8,57.40015748
2021-12-07 06:00:00+00:00,94.67463989,59.41201941,57.12091799,63.54190055,46.51836684,100,35.32506332,0,57.55749373,56.70612176,45,20.4675,984.0733333,-1.75,-19.7,84,-1.5,57.55749373
2021-12-07 07:00:00+00:00,94.7083325,58.13762151,55.26504235,50.21924005,49.15839824,100,35.19940246,0,56.70803371,55.53618621,44,20.805,1028.426667,-1.693333333,-19.5,85,0.8,56.70803371
2021-12-07 08:00:00+00:00,94.6998815,58.17040958,55.25719895,56.64236327,49.97464039,100,35.1920842,0,56.25860198,55.04166534,47,20.7425,947.6133333,-1.696666667,-16.2,87,44.3,56.25860198
2021-12-07 09:00:00+00:00,94.75833536,58.04256611,55.59324902,59.75314868,49.39359673,100,35.17494281,0,56.57520265,55.44356554,45,20.9075,938.1433333,-1.803333333,-15.4,86,102.4,56.57520265
2021-12-07 10:00:00+00:00,94.82487911,58.2651606,55.33129747,53.78374784,52.90750725,100,35.09172379,0,56.75836181,55.64166638,46,21.0425,1131.376667,-1.776666667,-15.1,88,132.9,56.75836181
2021-12-07 11:00:00+00:00,94.59178976,57.55411511,55.63741513,53.5585101,51.79800933,100,35.28309623,0,56.73342364,55.67505483,45,21.13,1161.83,-1.583333333,-13.7,87,124.6,56.73342364
2021-12-07 12:00:00+00:00,94.70844274,58.19425108,56.12204659,54.41024732,49.80183219,100,35.23242457,0,56.92531025,55.94688693,48,21.175,1277.366667,-1.666666667,-15,85,81.5,56.92531025
2021-12-07 13:00:00+00:00,95.45918743,57.97019031,56.15862953,67.69239337,49.99853517,100,35.17643606,0,57.35012415,56.49199178,42,20.985,1135.746667,-1.86,-16.9,85,18.5,57.35012415
2021-12-07 14:00:00+00:00,95.72463443,58.10018272,56.96850896,60.71709338,50.54289245,100,35.28304481,0,57.66679822,56.91182657,46,20.6325,1071.043333,-2.17,-18.5,85,-1.9,57.66679822
2021-12-07 15:00:00+00:00,95.77461554,58.01750256,57.63329277,64.87121206,53.40582092,92.29892671,35.20010231,0,57.89177088,57.18010538,44,20.52,1048.136667,-1.696666667,-19.4,84,-1.8,57.89177088
2021-12-07 16:00:00+00:00,94.83326158,57.91583098,57.46814559,59.24819345,60.79188857,25.37774634,35.3249484,0,58.15003508,57.54358847,45,20.705,908.5333333,-1.166666667,-19.1,84,-2,58.15003508
2021-12-07 17:00:00+00:00,94.70818454,57.99148174,58.05261885,55.2222237,60.88020089,23.37832415,35.32500027,0,58.35033284,57.80515031,44,20.815,917.4133333,-1.333333333,-20.1,83,-1.7,58.35033284
2021-12-07 18:00:00+00:00,94.75042844,57.99189878,57.69463027,55.26709275,61.86656195,22.82323815,35.2919,0,58.60009679,58.14181224,22,20.7475,946.14,-1.333333333,-20.3,83,-1.6,58.60009679
2021-12-07 19:00:00+00:00,94.85782172,58.09999984,58.77203742,52.10925834,61.68765832,23.56706183,35.38319628,0,58.82486121,58.46342892,21,20.9125,994.97,-1.333333333,-20.9,83,-1.8,58.82486121
2021-12-07 20:00:00+00:00,94.98379529,57.99999879,58.48515482,66.58285979,61.23874787,24.2026325,35.42490793,0,58.94173604,58.62175926,20,20.8375,971.1433333,-1.333333333,-20.8,82,-1.7,58.94173604
2021-12-07 21:00:00+00:00,95.06657643,57.99166517,58.75787974,46.74560765,62.14136923,22.92819052,35.34999958,0,59.05837717,58.74837834,21,20.9,986.1966667,-1.333333333,-21.4,83,-1.6,59.05837717
2021-12-07 22:00:00+00:00,95.35023307,58.08338983,59.29081496,64.21581223,62.33265884,23.58070919,35.28333346,0,59.14168979,58.86504497,21,20.855,1003.266667,-1.333333333,-21.8,82,-1.6,59.14168979
2021-12-07 23:00:00+00:00,95.29248521,57.97485655,58.50988631,56.77369698,62.57585655,23.34944197,35.25064782,0,59.20837676,58.9483773,20,20.7975,950.93,-1.333333333,-22.2,81,-1.8,59.20837676
2021-12-08 00:00:00+00:00,95.82420826,57.95837625,59.29081584,58.29462752,61.46536425,25.04473412,35.48310494,0,59.10923857,58.83495687,22,20.895,846.73,-1.333333333,-22.1,82,-1.7,59.10923857
2021-12-08 01:00:00+00:00,95.76678977,57.93329285,58.66591813,63.36377673,62.92856443,23.9299824,35.41655982,0,59.2415729,58.9666678,19,20.7475,771.6566667,-1.333333333,-21.7,82,-1.5,59.2415729
2021-12-08 02:00:00+00:00,95.75874825,57.90768824,59.03303736,51.92092059,62.40160982,25.22801567,35.45764564,0,59.2415727,58.99333397,26,20.9275,732.5166667,-1.386666667,-22.1,82,-1.2,59.2415727
2021-12-08 03:00:00+00:00,96.64152679,58.00087471,59.04222375,73.34336175,49.53674345,95.9156724,35.3923134,0,59.25858129,59.03841265,25,20.3925,684.6566667,-1.946666667,-22.4,81,-1.2,59.25858129
2021-12-08 04:00:00+00:00,96.75878965,57.8549979,58.81722669,72.61515105,45.07362005,100,35.35882584,0,59.36668519,59.16503822,24,19.71,577.29,-1.693333333,-22.3,82,-1,59.36668519
2021-12-08 05:00:00+00:00,96.93302683,59.23997033,59.21036038,69.26040325,44.61700103,100,35.45719541,0,59.40820291,59.19992681,46,19.51,521.06,-2.166666667,-22.1,82,-1.5,59.40820291
2021-12-08 06:00:00+00:00,97.30014475,58.47977104,59.03896327,80.41239039,44.22615075,100,35.33446618,0,59.29999924,59.06670192,44,19.9,744.8066667,-2.226666667,-21.7,82,-1.6,59.29999924
2021-12-08 07:00:00+00:00,97.00827599,58.54978866,59.21840187,61.17899756,44.87412935,100,35.42451132,0,59.29988622,59.08496356,50,20.14,802.5333333,-1.97,-21.9,82,0.6,59.29988622
2021-12-08 08:00:00+00:00,96.74144194,58.25776293,59.03217773,69.2705589,44.52556518,100,35.50772783,0,59.11655096,58.7398312,51,20.06,822.5266667,-1.943333333,-21,83,19.6,59.11655096
2021-12-08 09:00:00+00:00,96.5747443,58.58314847,57.99406734,56.18235856,46.48340091,100,35.30015854,0,58.71655349,58.22483635,47,20.3125,852.5033333,-2.33,-18.9,83,37.6,58.71655349
2021-12-08 10:00:00+00:00,96.64182848,58.18627476,58.22095402,65.54368098,45.36784656,100,35.40064191,0,58.51674712,57.97333365,47,20.3725,1011.726667,-2.06,-18.1,83,133.3,58.51674712
2021-12-08 11:00:00+00:00,96.51660615,59.3996975,57.64609104,50.33934523,48.23330098,100,35.39935903,0,58.2662909,57.65642139,47,20.435,971.79,-1.806666667,-18.2,84,46.2,58.2662909
2021-12-08 12:00:00+00:00,96.57473221,57.72392218,57.02986119,65.46371008,47.16764912,100,35.14149984,0,57.91711436,57.25506008,52,20.315,859.3666667,-1.833333333,-17.3,84,24.3,57.91711436
2021-12-08 13:00:00+00:00,96.42513473,58.21655504,57.46245357,52.66521457,46.25584487,100,35.29180243,0,58.20832159,57.64347674,46,20.01,1082.036667,-1.973333333,-17.7,84,6.1,58.20832159
2021-12-08 14:00:00+00:00,96.44166747,57.88375007,58.16588218,64.09502708,46.86645488,100,35.30852885,0,58.51649808,58.02502715,51,19.49,794.8133333,-2.166666667,-17.6,85,-1.3,58.51649808
2021-12-08 15:00:00+00:00,96.40828404,57.82408772,58.35568926,54.96813233,50.21836874,97.07470737,35.43319166,0,58.53355405,58.0400253,43,19.3225,511.4333333,-1.833333333,-17.7,85,-1.2,58.53355405
2021-12-08 16:00:00+00:00,95.47491993,57.90838456,58.13641883,61.14998708,62.41506234,30.5796774,35.29191025,0,58.75840724,58.36343464,45,20.285,700.48,-1.503333333,-17.8,85,-1.8,58.75840724
2021-12-08 17:00:00+00:00,95.21664431,58.04921681,59.0847953,52.20151123,61.70994652,29.37394996,35.46664164,0,58.96659313,58.64671563,45,20.585,739.25,-1.333333333,-18.7,84,-1.2,58.96659313
2021-12-08 18:00:00+00:00,95.22482911,57.85078691,58.72100137,59.56862487,62.24128744,27.00590742,35.50002231,0,59.05835553,58.78169013,24,20.755,727.97,-1.333333333,-19.2,84,-0.8,59.05835553
2021-12-08 19:00:00+00:00,95.18377041,57.93337849,58.58467837,51.68821659,62.28680802,27.14025496,35.441445,0,59.11678666,58.84837721,21,20.7475,745.4933333,-1.333333333,-19.4,85,-0.5,59.11678666
2021-12-08 20:00:00+00:00,95.38335493,58.02502046,58.84266937,56.31872452,62.63479921,27.13782206,35.41688348,0,59.22480271,59,21,20.885,746.7433333,-1.333333333,-19.9,83,-0.7,59.22480271
2021-12-08 21:00:00+00:00,95.35003772,57.9916274,58.45856892,49.07557541,61.98026455,27.33158547,35.35055326,0,58.94144805,58.56317053,21,20.8475,743.7533333,-1.333333333,-19.1,85,-0.7,58.94144805
2021-12-08 22:00:00+00:00,95.40811419,57.91666817,57.92277909,51.05144602,60.61630085,25.41969703,35.39079698,0,58.32486763,57.72480769,21,20.9525,746.91,-1.333333333,-17.9,88,-1.2,58.32486763
2021-12-08 23:00:00+00:00,95.29146292,57.84999963,56.86663509,48.94908465,59.35820979,24.17074912,35.20857046,0,57.65832537,56.86152157,20,20.9075,725.5033333,-1.166666667,-16.5,86,-1.1,57.65832537
2021-12-09 00:00:00+00:00,95.52501448,57.94980101,56.15915372,49.65565739,58.08757564,23.33442252,35.22523057,0,57.08336086,56.11656858,21,20.9925,702.6233333,-1.333333333,-15.2,86,-1.1,57.08336086
2021-12-09 01:00:00+00:00,95.60043038,57.91686853,55.81170518,46.33217548,57.02554088,22.7576766,35.14976723,0,56.76653615,55.64330155,20,20.9225,687.5766667,-1.333333333,-13.8,88,-1.6,56.76653615
2021-12-09 02:00:00+00:00,95.79234141,57.94186935,55.06294424,50.41567177,57.6435036,26.62248073,35.23354888,0,56.57497229,55.4132903,22,20.9925,681.8166667,-1.333333333,-13,87,-1.2,56.57497229
2021-12-09 03:00:00+00:00,96.84949079,58.02436536,55.07626631,58.98840611,49.534549,94.10906637,35.14997416,0,56.34162885,55.12161463,23,20.0725,496.1966667,-1.636666667,-12.6,89,-1,56.34162885
2021-12-09 04:00:00+00:00,96.6912028,58.0565571,54.97016177,54.55001544,46.3843382,100,35.07499856,0,56.08331565,54.75997683,23,19.895,477.93,-1.61,-11.9,90,-0.9,56.08331565
2021-12-09 05:00:00+00:00,96.61686831,59.91468081,54.67510624,58.46282023,46.10818123,100,35.0331483,0,55.94164705,54.56996902,42,20.015,624.8933333,-1.473333333,-11.6,89,-1.1,55.94164705
2021-12-09 06:00:00+00:00,96.50833286,59.83171451,54.02680069,62.24784127,49.12769015,100,35.05020146,0,55.55818128,54.06826793,41,20.7075,1071.013333,-1.443333333,-10.9,90,-0.9,55.55818128
